bid,发布时间,id,点赞数,ip,微博正文,user_id,用户昵称
PhzvUc83Z,2025-03-08 20:33:09,5142022617566929,0,来自天津,感谢分享,6578214956,天外天养乐多
PhzvUc83Z,2025-03-08 14:35:30,5141932611995602,0,来自河南,超乎想象,6136032503,火桑花漫谈
PhzvUc83Z,2025-03-08 13:49:52,5141921127728896,0,来自江苏,感谢博主分享,3851722093,雨纷飞_爱相随
PhzvUc83Z,2025-03-08 11:57:23,5141892825874517,0,来自江苏,接住了，感谢,3627725832,时尚小盈
PhzvUc83Z,2025-03-08 22:35:06,5142053307813775,0,来自辽宁,又刷到你的了[good],1631102735,王裕雅沙龙
PhzvUc83Z,2025-03-08 20:18:25,5142018909278075,0,来自新疆,晚上好呀，真不错,7917925279,偷走小漫熊
PhzvUc83Z,2025-03-08 17:48:56,5141981290300131,0,来自重庆,内容精美，赞赞赞（摄影秘书）,7719892577,针硬
PhzvUc83Z,2025-03-08 17:00:03,5141968988669512,0,来自山东,内容太精彩了,7837593414,体圈Ball
PhzvUc83Z,2025-03-08 13:04:04,5141909602047237,0,来自吉林,内容很丰富,6569368730,说倾城
PhynwmrT3,2025-03-12 12:07:06,5143344818425487,0,来自广东,回复@phoebecyyx:笑崩,6423447319,非著名炊事班班花
PhynwmrT3,2025-03-12 02:33:43,5143200520209060,0,来自广东,不如跟迅猛龙学,5655686806,帅到上街被人打-
PhynwmrT3,2025-03-08 12:23:00,5141899267280406,0,来自山东,握草，10年考研就跟着这货，当时就学不会原来他也不会[笑cry],2294864311,龟虽寿丶
PhynwmrT3,2025-03-08 12:20:06,5141898537733977,0,来自浙江,你文素女王[doge],5823161177,roly不屈服
PhynwmrT3,2025-03-08 12:16:14,5141897563603943,0,来自北京,好家伙，果然卖课不是看实力，还是看表演,1915459917,Rhea_0515
PhynwmrT3,2025-03-08 12:15:29,5141897375650767,0,来自内蒙古,只是没想到今年难了，一下整太高了[doge][doge],3271916017,Ta_好耀眼
PhynwmrT3,2025-03-08 12:15:04,5141897274982631,0,来自吉林,@你的糖霜小狗,5899535150,一次能吃一整屉小笼包
PhynwmrT3,2025-03-08 12:12:31,5141896628539675,0,来自陕西,只想说一句，老师教的很好，感谢你的付出[心][心][心],6044451422,什么魔法呀
PhynwmrT3,2025-03-08 12:09:59,5141895994933606,0,来自贵州,英一事变,6570472400,想买宇宙飞船
PhynwmrT3,2025-03-08 12:09:48,5141895950106838,0,来自吉林,71是个奇妙的分数 跟周一样 都是70来分 可能是怕正正好好70假 特意写个71，这个分数只是他自己说的 真实性大家都知道 以上是我个人推测 无任何引导 毕竟狼来了这个故事大家都懂[汗][汗][汗][汗],7813125251,一颗乌鸦yyyzzzz
PhynwmrT3,2025-03-08 12:09:31,5141895875138297,0,来自北京,他准备当老板了,1790136785,时光不老abc
PhynwmrT3,2025-03-08 12:08:54,5141895719683210,0,来自河北,丘吉尔二战跟的都是我们kk[doge],5961145966,我是社交恶霸嘿黑黑
PhynwmrT3,2025-03-08 12:06:35,5141895136413125,0,来自江苏,妈呀89很高嘛。。[允悲],1934450402,蔬菜莎拉007
PhynwmrT3,2025-03-08 12:03:04,5141894251940926,0,来自河南,每年考研都跟何老师,1825004027,KUN-12
PhynwmrT3,2025-03-08 12:01:14,5141893789784621,0,来自湖北,哈哈哈哈哈哈哈哈//@春哥爱修图:跟何凯文学剪辑 跟周思成学找不同 跟田静学失踪[doge][doge][doge],5836673375,新建文件夹gayle镇魂
PhynwmrT3,2025-03-08 11:57:35,5141892870179917,0,来自广东,[doge],5462378137,零五分钟
PhynwmrT3,2025-03-08 11:57:20,5141892807791308,0,来自浙江,他之前不是就翻车过吗,6718298026,姓孙不是大圣
PhynwmrT3,2025-03-08 11:54:40,5141892137224856,0,来自湖南,有没有可能71分也是假的？,2897184541,手机用户2897184541
PhynwmrT3,2025-03-08 11:53:24,5141891818719486,0,来自河南,什么？我怎么觉得他教的挺好，以前还一直跟他，还没我考的高[笑cry][笑cry][笑cry][笑cry]麻了,5180382976,神奇狗狗侠
PhynwmrT3,2025-03-08 11:53:10,5141891758951440,0,来自湖南,一战英一湖北60，道心破碎，自信全无💔,3275763865,喂喂_我这么喜欢你
PhynwmrT3,2025-03-08 11:52:37,5141891625517397,0,来自安徽,这招随险，胜算却大,2680935494,丁香鸡王
PhynwmrT3,2025-03-08 11:51:37,5141891368617570,0,来自天津,建议永久禁入各类考培赛道！[doge],5807498729,遥望煋空
PhbXxcvH4,2025-03-05 23:42:32,5140983113058398,2,来自河南,"避雷启航考研[泪奔][泪奔][泪奔]  我被启航考研坑了，[泪][泪]销售诱导报名，虚假承诺，态度恶劣，拖延不作为  黑猫投诉  里， 启航考研教育  被投诉了几百次，坑坑不重样, 坑你没商量",7970081518,用户7970081518
PhbXxcvH4,2025-03-05 23:25:59,5140978949426694,2,来自湖北,妈呀好抓马，英一事变，但是歪个楼思思作文确实讲得不错😌,5411726292,鄙人陈呆呆
PhbXxcvH4,2025-03-05 23:24:55,5140978680205283,6,来自安徽,英一出题组看你干的好事,7414027156,肉桂慕司
PhbXxcvH4,2025-03-05 23:19:31,5140977321510023,3,来自甘肃,支持思思！,5092456278,康乐乐海棠
PhbXxcvH4,2025-03-05 23:17:06,5140976714124658,4,来自辽宁,支持思思！,7593531446,Aiyo-__
PhbXxcvH4,2025-03-05 23:16:36,5140976586724249,2,来自浙江,支持！,7729603908,想吃聪明药_
PhbXxcvH4,2025-03-05 23:31:59,5140980459638236,1,来自湖南,支持大王[抱一抱],5695706779,Goodluck水莲
PhbXxcvH4,2025-03-05 23:31:50,5140980420314096,1,来自江西,支持！真就是真，假就是假！,5972965772,南京市民关耳朵
PhbXxcvH4,2025-03-05 23:23:37,5140978352523677,7,来自贵州,主页最上面没点开之前有个绿页面，点进去成绩后绿的那个不见了[允悲],5999770558,橘子哇-orange
PhbXxcvH4,2025-03-05 23:23:29,5140978319232658,2,来自河北,@何凯文,5576032790,清新小贤女
PhbXxcvH4,2025-03-05 23:31:14,5140980269323041,0,来自江苏,周思成是77，但是何凯文说自己89，周思成说何凯文是p的对吗？,6210948500,王大美980123
PhbXxcvH4,2025-03-05 23:18:43,5140977120707600,3,来自湖南,支持思思老师,2128115634,Blythe风
PhbXxcvH4,2025-03-06 14:56:27,5141213112697100,1,来自陕西,来支持一下,5376201738,都秃秃
PhbXxcvH4,2025-03-06 13:28:17,5141190921422621,1,来自北京,我觉得锤，锤锤挺好的。真真假假，会有结果。老师造假其实挺严重的。行为示范啊~,2123995843,我们是没有名字的陌生人
PhbXxcvH4,2025-03-06 11:22:04,5141159161888958,1,来自山西,我之前见他骂有个学生，人家也没说啥，说哪吒还是啥好看，他就骂人家了？巨难听的,6761334826,璇liiii
PhbXxcvH4,2025-03-06 09:26:33,5141130086974421,1,来自黑龙江,不管咋说，我一个四六级没过的人上周思成的课，22年考研英语57，他让我上了研究生，他就是牛奔,3205600897,是个超级反派
PhbXxcvH4,2025-03-06 04:22:31,5141053575004627,1,来自安徽,支持思思,6531923094,贩卖星星yy
PhbXxcvH4,2025-03-06 01:42:59,5141013426341132,0,来自山东,要是何凯文故意演戏[doge]你不炸了 [允悲],7502496125,落水惊鸿one
PhbXxcvH4,2025-03-06 00:32:09,5140995601076376,0,来自江苏,会不会他考北影文化课批分宽松一些呀？,6060511581,脑袋空空山林凉风
PhbXxcvH4,2025-03-06 00:14:30,5140991157997555,1,来自湖北,支持思思！！！作为老师诚信是最基本的！今年英语一就是出题怪啊！大王讲课就是好[good][拳头]听一次就爱上了,5360994273,坚韧自信R番茄肉丝宽粉
Phyikipwg,2025-03-08 14:10:38,5141926353311459,5,来自上海,果断取关,2043107387,Dr-Larry
Phyikipwg,2025-03-08 08:40:54,5141843375031663,1,来自宁夏,还没我高[并不简单],1697313001,hyllauo
Phyikipwg,2025-03-08 08:40:11,5141843194677632,7,来自四川,老天有眼，你终于彻底塌了[心],2073290073,遇到喜事睡大觉
Phyikipwg,2025-03-08 08:35:56,5141842124080794,5,来自浙江,可是为什么要维系可信力和影响力呢，你本来就没有啊[泪],2267172464,名侦探金金金甜一
Phyikipwg,2025-03-08 08:22:17,5141838688945080,0,来自黑龙江,@小WANG同学下班了-,5217966081,Chu--Jing
Phyikipwg,2025-03-08 08:17:59,5141837606028458,6,来自湖南,71是真的吗,7512428629,非常棒的人h
Phyikipwg,2025-04-29 08:54:01,5160690843386590,9,来自山东,2025年4月28日10:18:54，从仅自己可见变为公开  2025年4月24日15:05:29，从公开变为仅自己可见,5409697900,鸟嬛是真的
Phyikipwg,2025-03-08 08:45:12,5141844457161238,3,来自黑龙江,确实是没有一个老师的道德和底线,5314234805,爱吃apple的喵喵
Phyikipwg,2025-03-08 08:34:27,5141841754718316,8,来自荷兰,不儿？弟子不必不如师，师不必贤于弟子……干嘛这么搞…,5124120261,阿津儿
Phyikipwg,2025-03-08 08:20:39,5141838278953631,4,来自北京,剧终[允悲],2184388317,宇宙无敌新青年
Phyikipwg,2025-03-09 01:22:05,5142095329494315,4,来自广东,人品渣子终于退圈了，钱也揽够了吧,6971429853,大麦粉茶
Phyikipwg,2025-03-08 22:48:14,5142056611618687,5,来自安徽,"子曰：三人行，必有我师焉。择其善者而从之,其不善者而改之。",5383381225,菲菲_34321
Phyikipwg,2025-03-08 12:47:50,5141905521509204,5,来自辽宁,何老师的教学能力大家有目共睹，成绩不实确实有错，能够正视并做出改正还是会继续支持何老师。但是作为曾经的学生真的希望大家能够保持多一些的善意[心],7133780254,用户7133780254
Phyikipwg,2025-03-08 10:25:23,5141869669124392,2,来自云南,师不必贤于弟子，但弄虚作假万万不可。,5940532293,年代中的经典---成
Phyikipwg,2025-03-08 09:42:42,5141858930393217,3,来自河北,现在能坦诚地发这样一篇文章，还是有担当的！我愿意继续支持你凯文老师！,3898626067,华盛谦
Phyikipwg,2025-03-08 09:00:50,5141848389586560,2,来自黑龙江,没事，刘晓燕谢哔哔连70都上不了[嘻嘻],7315297600,FiFiFisher
Phyikipwg,2025-03-08 08:42:48,5141843856065030,2,来自山西,很多老师的课窝都听过基本上都比较鸡肋。都是一股新东方传销的味道[嘻嘻],5506948020,羲灵
Phyikipwg,2025-03-08 08:28:38,5141840287764218,4,来自四川,关注你两千多天了[哆啦A梦害怕],2320518453,我天天天天天向上
Phyikipwg,2025-03-08 08:19:04,5141837884424451,3,来自北京,哎，我以前一直喜欢您的[泪],3306403220,木槿花XTT
Phyikipwg,2025-03-08 08:16:02,5141837116605810,9,来自上海,前几年就知道你不是个好东西 老登[赞],5167573020,每天狂炫
PhyXqlb3Q,2025-03-08 12:05:38,5141894901794219,0,来自青海,我思绝绝子[抱一抱][抱一抱][抱一抱][抱一抱],5267944349,思橙家的麋鹿吖
PhyXqlb3Q,2025-03-08 12:00:03,5141893492510336,0,来自河南,互撕？？？,6055136732,老歌新听c
PhyXqlb3Q,2025-03-08 11:59:40,5141893394733016,0,来自江苏,想笑就笑出来吧，别憋着了。[爱你],1764867521,传彦祖侍寝
PhyXqlb3Q,2025-03-08 11:58:50,5141893184755009,0,来自湖北,我没有恶意啊 就是我好久没看你了 今天突然看到视频 你是不是脸圆了[doge][doge][doge],7309411043,酒兴可可
PhyXqlb3Q,2025-03-08 11:54:31,5141892103930305,0,来自安徽,面色绯红，刚刚大笑过，鉴定完毕[兔子],1854231270,以月為信
PhyXqlb3Q,2025-03-08 11:52:11,5141891511488195,1,来自新疆,咋办更喜欢你了思思 如果我三战 我绝对好好学英语,5698212761,我天天都是上上签
PhyXqlb3Q,2025-03-08 11:48:40,5141890627277668,0,来自上海,还得是大王[good][good][心][心],5116513219,可真勇敢向前走
PhyXqlb3Q,2025-03-08 11:48:02,5141890467368406,0,来自江苏,一直相信你是对的，果然我相信我的相信[doge],5704733437,外出的鱼ii
PhyXqlb3Q,2025-03-08 11:47:28,5141890326072911,0,来自湖南,还得是你,1998232157,零537
PhyXqlb3Q,2025-03-08 11:46:11,5141890003110273,1,来自广东,大王胜利！大王胜利，大王胜利！[哈哈][哈哈][哈哈],2144464250,49590用户
PhyXqlb3Q,2025-03-08 11:42:57,5141889192558975,0,来自北京,[允悲]周老师你是坏人，耽误我明年继续跟何凯文[doge][doge][doge],1663665144,htpsy
PhyXqlb3Q,2025-03-08 11:41:54,5141888925174337,0,来自上海,太炸裂了，当老师不容易啊[允悲],1965382015,一个人的粉色
PhyXqlb3Q,2025-03-08 11:39:00,5141888198770759,0,来自四川,支持大王。这个世界就是这样 总有人躲在角落见不得别人如意  事实证明这种被光速打脸几率百分之两百[二哈],2950455231,我想我是无泪鱼
PhyXqlb3Q,2025-03-08 11:37:16,5141887757584357,4,来自天津,今天还考教资[doge],5532500242,冷色系裡的一抹暖色调丶
PhyXqlb3Q,2025-03-08 11:36:43,5141887619698361,0,来自浙江,比✌️了哈哈哈哈哈哈,6472839333,蛋黄卷边pizza
PhyXqlb3Q,2025-03-08 11:29:43,5141885858876743,0,来自湖北,能教一下皮肤保养吗,7825567959,用户7825567959
PhyXqlb3Q,2025-03-08 11:28:11,5141885471431503,0,来自福建,哈哈哈[耶],7455434888,小茵叨叨
PhyXqlb3Q,2025-03-08 11:25:12,5141884720650417,0,来自河南,凯文：谢谢思成鼓励[泪][泪][泪],7073330677,用户7073330677
PhyXqlb3Q,2025-03-08 11:14:54,5141882128566442,0,来自天津,格局,2548507844,狗头宝贝儿
PhyXqlb3Q,2025-03-08 11:12:02,5141881407410544,0,来自山东,[doge],5115690258,小千会一直好运
PhzrWl5Yb,2025-03-08 11:29:58,5141885922052898,0,来自浙江,吧哈哈哈哈哈哈哈哈哈哈哈哈我当年好像看的他,5398055719,噗安噗安不吐泡泡啊
Phzj5hs9E,2025-03-08 11:04:27,5141879498998899,0,来自北京,何凯文骂了所有的老师，他骂的最惨的是谭剑波，当年人家是985高校老师，当年被何凯文打压的不行，我跟着谭剑波考了89分，评论一句被何凯文拉黑了[允悲],7822369827,沐色月晴201108
PhyXzc1SR,2025-03-08 09:47:09,5141860045816839,0,来自吃瓜罗伯特,他俩更像是擂台上的对手，互相成就，也别有一番趣味！,5606716867,吃瓜罗伯特
PhyXkqxhp,2025-03-10 10:48:28,5142600252918405,0,来自江苏,拒绝造假,7385829511,养天地之正气-
PhyXkqxhp,2025-03-10 01:13:28,5142455554146389,0,来自安徽,接考研数学一对一辅导，不营销（因为没钱营销）、只做好教学，有空发小红书、微博！招生，让更多人看到！,6619630053,考研数学笛卡尔
PhyXjeBPu,2025-03-09 12:57:40,5142270378774584,0,来自河南,终于有人认识到他这样了,7837610432,Timo-咯
PhyXjeBPu,2025-03-08 13:10:12,5141911148953743,1,来自江苏,我只记得刘一男一句你觉得何凯文怎么样,6123720932,努力螂
PhyXjeBPu,2025-03-09 23:27:39,5142428919532601,0,来自河南,你蹭人热多就瞎踩 有证据拿出来没证据闭上你那缺德的嘴,6382600843,晚风吹过麦浪的声音
PhyXc4J9d,2025-03-08 10:41:17,5141873669442060,0,来自陕西,笑死了,6662247184,那谁说品相一般-
PhyVB5lTW,2025-03-08 11:22:00,5141883919794690,0,来自云南,不认识不知道下一个,7451678640,无敌小豆叽
PhsWP3NNK,2025-03-09 13:52:30,5142284177769839,0,来自新疆,我看完真的笑死我了[doge],6890308759,败絮s
Phlsii46C,2025-03-06 23:24:26,5141340946958350,0,来自吃瓜罗伯特,这得看他玩的是扫雷还是英语四六级了 哈哈,5606716867,吃瓜罗伯特
PhzvUc83Z,2025-03-08 12:37:56,5141903025637252,0,来自江苏,谢谢分享,5294736005,F芒果不茫
PhzvUc83Z,2025-03-08 19:20:59,5142004457015318,0,来自北京,感谢分享,5784958331,夏叶舟z
PhzvUc83Z,2025-03-08 16:19:51,5141958871749472,0,来自河北,感谢分享,5889406648,SZJ福报小狗
PhzvUc83Z,2025-03-08 15:11:28,5141941663568381,0,来自河北,很有道理，你说得对,7886037400,苜荷南
PhzvUc83Z,2025-03-08 12:52:20,5141906649779745,0,来自四川,好精彩喜欢,7635875815,醉凡尘_九歌
PhzvUc83Z,2025-03-08 11:13:32,5141881786209011,1,来自山东,声音太好听了,7876865975,泉水源源的年华
PhzvUc83Z,2025-03-08 21:10:05,5142031912669494,0,来自广东,我来啦，天天开心哟,5177470302,芙蓉小丸子il
PhzvUc83Z,2025-03-08 11:48:55,5141890690190582,0,来自吉林,谢谢分享，内容不错[good],5192274176,娱音少年
PhzvUc83Z,2025-03-08 21:00:59,5142029621268244,0,来自广东,感谢分享,5837893369,化学剂_XoXan
PhzvUc83Z,2025-03-08 11:36:30,5141887564909477,0,来自贵州,感谢分享太喜欢了[爱你],7977085694,逐星电竞
PhzvUc83Z,2025-03-08 21:45:52,5142040918366609,0,来自广东,我来瞅瞅👀,7904526436,高冷葡萄在赏鸟
PhzvUc83Z,2025-03-08 21:45:47,5142040896344558,0,来自广东,你就是传说中的宝藏博主,7902921727,情绪稳定大丝
PhzvUc83Z,2025-03-08 21:05:50,5142030842858666,0,来自广东,感谢分享,7956416120,雨亚共茗
PhzvUc83Z,2025-03-08 21:04:25,5142030485294509,0,来自广东,感谢分享,7848133811,亚季序冬曲
PhzvUc83Z,2025-03-08 21:03:17,5142030204535537,0,来自广东,感谢分享,7956548676,榆眠期书信_
PhzvUc83Z,2025-03-08 21:02:06,5142029904121717,0,来自广东,感谢分享,7939247784,-莎都听不钦-
PhzvUc83Z,2025-03-08 20:59:38,5142029286245914,0,来自广东,感谢分享,7956482061,萌衍叁点痣_
PhzvUc83Z,2025-03-08 19:08:06,5142001215084483,0,来自广东,感谢分享,7044017099,喜欢巧克力味的甜甜圈
PhlrHExkL,2025-03-06 23:23:22,5141340679313228,0,来自辽宁,你们别撕了讲得都不咋地,6533456702,明冬雪时
PhynwmrT3,2025-03-08 11:50:09,5141891001094681,0,来自山西,你的师德在哪里？[哆啦A梦害怕],2758210713,木星壹号
PhynwmrT3,2025-03-08 11:49:46,5141890903312731,0,来自山西,面相不行,2357043813,这个梦想不太冷
PhynwmrT3,2025-03-08 11:48:46,5141890652702683,0,来自江西,有71吗,7419963909,不可试图
PhynwmrT3,2025-03-08 11:48:35,5141890606040177,0,来自广东,讲真考研英语浪费时间到这些考研老师的课上不如多背单词 多看美剧[允悲] 制造焦虑都成产业了个个都名师名师的 一考就露馅了[笑cry],2267520072,四季豆好逗
PhynwmrT3,2025-03-08 11:45:11,5141889754071862,0,来自广东,说实话 我当年考研 有看过他的视频 还是挺受用的 退出考研培训 觉得有点可惜了,5785227997,一只阿曾匣子
PhynwmrT3,2025-03-08 11:45:04,5141889721831566,0,来自湖南,突然感觉自己69，已经很不错了，还是挺好的,3040612901,大爱古月哥
PhynwmrT3,2025-03-08 11:38:52,5141888164430109,0,来自广东,问题71是真的吗[太开心],6286940079,用户6286940079
PhynwmrT3,2025-03-08 11:36:21,5141887527685046,0,来自广东,这个人是老师为什么要去考呢？也要上研究生？,6288977614,法式小可宋ing
PhynwmrT3,2025-03-08 11:36:15,5141887501475858,0,来自浙江,之前听过他的课，课堂上还遇到了一个帅哥，如果当时勇敢一点[哈哈],5827833955,浅浅de篱笆
PhynwmrT3,2025-03-08 11:36:04,5141887456379990,0,来自重庆,他不都是考研辅导老师了吗，为什么他还参加考研？,7492565730,任你瞻仰537
PhynwmrT3,2025-03-08 11:35:37,5141887343398227,0,来自上海,当年考研听的何凯文的网课，考的也是71分，我这也算是全学到了吧[笑cry],7391408641,智智子哟
PhynwmrT3,2025-03-08 11:31:55,5141886411211712,0,来自河北,真牛,6463605332,乌乌乌乌阿
PhynwmrT3,2025-03-08 11:30:05,5141885950888835,0,来自山西,英一事变,7729383766,超人的罗里吧嗦
PhynwmrT3,2025-03-08 11:26:42,5141885099184882,0,来自北京,好好笑哦…@今天也在吃百家饭,5572365649,蚝蚝蚝好好星
PhynwmrT3,2025-03-08 11:25:23,5141884766785805,0,来自新疆,我跟颉斌斌跟了一半，转跟柴荣老师，高考94，这次57，当然可能也有直觉和运气的成分,7773365685,祝琇莹莹
PhynwmrT3,2025-03-08 11:23:57,5141884406335465,0,来自山西,何凯文的线下班报过，周思成的一笑而过线上班也学过。我推荐一笑而过讲阅读的孔玮老师，让你感受超绝的应试技巧答题[爱你],7730959739,周三放假吗
PhynwmrT3,2025-03-08 11:23:14,5141884226243365,0,来自天津,你好,5983764061,小安yykl
PhynwmrT3,2025-03-08 11:22:35,5141884067381779,0,来自安徽,我每年都跟何凯文,7905127195,用户7905127195
PhynwmrT3,2025-03-08 11:20:54,5141883638777312,0,来自北京,这么多年其实也赚够了[允悲],2203845131,LYL952
PhynwmrT3,2025-03-08 11:20:50,5141883627241616,0,来自贵州,跟着他考了两次研，都是40多，是我不配[悲伤],6587599915,用户6587599915
PhlrBaIn6,2025-03-06 23:33:25,5141343207424673,0,来自内蒙古,好热闹哈哈哈哈,5864568915,李一0224
PhbXxcvH4,2025-03-06 13:30:26,5141191461176220,0,来自辽宁,网页可以直接改分的[笑cry][笑cry],6594043066,BaoBaoPhang
PhbXxcvH4,2025-03-06 08:10:13,5141110875752366,0,来自上海,和地区有关,6413280228,peter_poker
PhbXxcvH4,2025-03-06 00:34:16,5140996133227004,0,来自河南,统考统一阅卷,7385669700,爱发言的小孙
Phyikipwg,2025-03-08 11:30:12,5141885979461709,0,来自湖北,还可以继续喜欢的,3597455970,风笑天2013
PhyXqlb3Q,2025-03-08 12:03:05,5141894254565137,1,来自山东,他们都不是好饼,7454762968,TAC队北斗星司
PhyXqlb3Q,2025-03-08 12:00:52,5141893697506054,0,来自河南,你也未必是个善良的人[摊手],6055136732,老歌新听c
Phyikipwg,2025-03-08 09:37:47,5141857692811546,0,来自湖南,刘晓燕也不咋样,5992609790,河坑大的大坑
Phyikipwg,2025-03-08 09:08:38,5141850354353668,0,来自上海,这老师虚荣心膨胀,5306138219,我的网名全是字
Phyikipwg,2025-03-08 10:29:18,5141870658191782,3,来自山东,人品有问题,6779869228,touristui6779869228
Phyikipwg,2025-03-08 10:11:02,5141866057040691,4,来自北京,他说谎啊，,6367585466,原来只是你讨厌吃
Phyikipwg,2025-03-08 08:55:38,5141847082272648,4,来自河南,一次就算了，他是惯犯，不然会揪着他不放吗,7985713900,还卡0306
Phyikipwg,2025-03-08 08:22:26,5141838725909853,0,来自内蒙古,同好奇[允悲],6508621432,我的聪不拌豆腐
Phyikipwg,2025-03-08 08:24:06,5141839145863327,0,来自江苏,😂😂,5336212102,Wxssss松
Phyikipwg,2025-03-08 09:36:22,5141857333416240,0,来自湖南,呵呵，彻底？他都塌了多少次了？你搜一下任燕翔,5992609790,河坑大的大坑
PhbXxcvH4,2025-03-06 03:26:07,5141039381217728,0,来自河南,肯定是有点内幕的，不然不是给对面流量么,7385669700,爱发言的小孙
PhbXxcvH4,2025-03-06 10:37:20,5141147903066651,0,来自安徽,应该也有石妈妈的功劳[doge],7539834131,一周不然了
PhbXxcvH4,2025-03-05 23:42:38,5140983138223907,1,来自北京,看何凯文的查分视频，明显是假的，点击查分后右上角的标签页都飞了。明显是剪辑的,6370703984,一千万只猫
PhbXxcvH4,2025-03-05 23:23:50,5140978413076498,3,来自河北,我建议直播查分，实在不行我帮您查也行[求关注],5576032790,清新小贤女
PhyXqlb3Q,2025-03-08 11:05:40,5141879804921806,0,来自北京,他爱咋咋，管他呢,1994521557,Number_NANA
PhyXqlb3Q,2025-03-08 11:05:04,5141879654974700,0,来自山东,你太厉害了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[允悲][允悲][允悲][允悲][允悲],2662992693,毅鑫邦
PhyXqlb3Q,2025-03-08 11:00:25,5141878488957300,0,来自河北,所以老师是直男吗，,6641030977,freeman92898
PhyXqlb3Q,2025-03-08 11:00:08,5141878413987438,0,来自黑龙江,想笑就笑吧[允悲][允悲],7829957329,用户7829957329
PhyXqlb3Q,2025-03-08 10:57:17,5141877696498556,0,来自北京,啊哈哈哈哈哈哈思思老师胜方结算了[doge],6580069098,清风难至潮不归
PhyXqlb3Q,2025-03-08 10:51:37,5141876270170983,0,来自黑龙江,大王[打call][打call][打call],5836127133,小鹿bnu
PhyXqlb3Q,2025-03-08 10:50:47,5141876060717907,0,来自山东,终于赢了，开心了吧[允悲],7585165827,学而思政治
PhyXqlb3Q,2025-03-08 10:49:42,5141875792281865,3,来自新疆,自来水一下[老师好]思思的六级全程真的牛，跟了不到俩月一次过考了508,5034290363,一只安静的长腿怪lllynn
PhyXqlb3Q,2025-03-08 10:48:48,5141875560813135,0,来自四川,思思老师，我看哭了[苦涩][苦涩][苦涩],3826530159,花花爱大海
PhyXqlb3Q,2025-03-08 10:48:34,5141875502876953,0,来自陕西,爽了爽了！,6744952811,念过去不知羞
PhyXqlb3Q,2025-03-08 10:43:42,5141874277615108,0,来自广西,诶呀[老师好]想笑就笑吧哈哈哈哈哈哈哈哈哈[污],5650451960,我向月亮奔去__1129
PhyXqlb3Q,2025-03-08 10:43:11,5141874148381512,0,来自广东,一笑而过：真诚，专注,6118641207,爱吃草莓和banana的士多啤梨
PhyXqlb3Q,2025-03-08 10:42:53,5141874072883385,3,来自河南,永远为大王的真实善良打动！！！[打call],7011712674,黑色蝴蝶890917
PhyXqlb3Q,2025-03-08 10:42:47,5141874047191237,0,来自河北,哈哈哈哈哈思思大王牛！,5880164629,superV啊
PhyXqlb3Q,2025-03-08 10:41:27,5141873715577504,0,来自新疆,守护[抱一抱],5034290363,一只安静的长腿怪lllynn
PhyXqlb3Q,2025-03-08 10:40:56,5141873581885925,0,来自河北,支持老师[抱一抱][抱一抱][抱一抱],5936201971,是诗萱
PhyXqlb3Q,2025-03-08 10:40:23,5141873442950251,5,来自重庆,胜方MVP结算,7763856757,香郭炖慧德
PhyXqlb3Q,2025-03-08 10:39:24,5141873194961522,0,来自天津,能不能在@考研英语田静 差分一下,6345171006,用户6345171006
PhyXqlb3Q,2025-03-08 10:37:39,5141872754297585,1,来自山东,[心][心][心][心][心][心],5353268301,我是小雏菊丫
PhyXqlb3Q,2025-03-08 10:36:11,5141872391226371,0,来自山东,永远支持大王[心],7561448386,游标卡尺ysa
PhzvUc83Z,2025-03-08 16:22:16,5141959481757515,0,来自江苏,了解了,7226737746,一可朵朵
PhzvUc83Z,2025-03-08 12:16:19,5141897586150682,0,来自贵州,感谢分享太喜欢了[爱你],7907963282,夜色游戏测评
Phyikipwg,2025-03-08 08:08:20,5141835177790729,4,来自江苏,何必呢 因为这种惹得名声尽毁,6162027489,MarrakechMint
Phyikipwg,2025-03-09 00:44:56,5142085981700847,5,来自甘肃,谁能担保自己一生永不犯错呢！完全没必要在别人痛苦的时候跑去踩上一脚。我还是希望何老师能够从痛苦中走出来，将自己的知识传授给更多需要的人。何老师加油💪,5744720328,落月北辰
Phyikipwg,2025-03-08 21:59:51,5142044441053171,3,来自北京,虚荣心作祟，岂敢为人师,5263252934,凝的人设是恶女
Phyikipwg,2025-03-08 12:32:47,5141901734314743,1,来自辽宁,没有人是完美的，能够正视并改正就很好👍🏻无论老师的分数是多少，您的教学能力在我心中是最好的。[爱你],7133780254,用户7133780254
Phyikipwg,2025-03-08 09:12:05,5141851222575101,1,来自安徽,垃圾,6763756404,谢爱民1981
Phyikipwg,2025-03-08 08:48:04,5141845177796785,4,来自辽宁,[跪了]但是钱也赚够了，致我们十年前花过的考研视频课[允悲],1967825331,晚的梦
Phyikipwg,2025-03-08 08:47:57,5141845149224525,7,来自北京,[允悲]从此再无“年年都跟何凯文”,1663665144,htpsy
Phyikipwg,2025-03-08 08:47:46,5141845103086564,3,来自河南,考研的同学一定要看[心] http://t.cn/A6Bzc7od,5165628046,正气哥_戒
